Date,Symbol,Open,High,Low,Close,Adj Close,Volume,LogReturn
1992-07-29,UKX,2397.300049,2424.300049,2386.500000,2423.199951,2423.199951,0,0.020765
1992-07-30,UKX,2438.199951,2439.699951,2410.300049,2411.600098,2411.600098,0,-0.004798
1992-07-31,UKX,2411.600098,2411.800049,2396.800049,2399.600098,2399.600098,0,-0.004988
1992-08-03,UKX,2390.800049,2420.600098,2389.000000,2420.199951,2420.199951,0,0.008548
1992-08-04,UKX,2427.899902,2434.800049,2407.500000,2407.500000,2407.500000,0,-0.005261
1992-08-05,UKX,2401.100098,2401.500000,2392.699951,2392.800049,2392.800049,0,-0.006125
1992-08-06,UKX,2388.600098,2391.600098,2360.699951,2377.600098,2377.600098,0,-0.006373
1992-08-07,UKX,2368.300049,2368.300049,2344.899902,2350.100098,2350.100098,0,-0.011634
1992-08-10,UKX,2331.000000,2334.000000,2318.000000,2325.699951,2325.699951,0,-0.010437
1992-08-11,UKX,2330.899902,2330.899902,2294.699951,2309.600098,2309.600098,0,-0.006947
1992-08-12,UKX,2316.000000,2326.699951,2299.300049,2303.100098,2303.100098,0,-0.002818
1992-08-13,UKX,2302.800049,2323.699951,2293.199951,2318.000000,2318.000000,0,0.006449
1992-08-14,UKX,2314.500000,2358.199951,2311.800049,2356.800049,2356.800049,0,0.016600
1992-08-17,UKX,2362.100098,2376.100098,2356.800049,2376.100098,2376.100098,0,0.008156
1992-08-18,UKX,2371.699951,2371.699951,2351.899902,2354.699951,2354.699951,0,-0.009047
1992-08-19,UKX,2352.399902,2367.100098,2344.899902,2363.500000,2363.500000,0,0.003730
1992-08-20,UKX,2357.500000,2376.500000,2357.100098,2359.399902,2359.399902,0,-0.001736
1992-08-21,UKX,2362.800049,2376.300049,2362.800049,2365.699951,2365.699951,0,0.002667
1992-08-24,UKX,2320.699951,2334.199951,2306.000000,2311.100098,2311.100098,0,-0.023350
1992-08-25,UKX,2302.300049,2304.199951,2260.600098,2281.000000,2281.000000,0,-0.013110
1992-08-26,UKX,2290.500000,2292.800049,2273.899902,2285.000000,2285.000000,0,0.001752
1992-08-27,UKX,2303.399902,2317.500000,2300.500000,2311.600098,2311.600098,0,0.011574
1992-08-28,UKX,2313.600098,2314.600098,2298.399902,2312.600098,2312.600098,0,0.000433
1992-09-01,UKX,2313.000000,2313.300049,2296.500000,2298.399902,2298.399902,0,-0.006159
1992-09-02,UKX,2291.199951,2314.100098,2282.399902,2313.000000,2313.000000,0,0.006332
1992-09-03,UKX,2334.100098,2384.300049,2332.300049,2381.899902,2381.899902,0,0.029353
1992-09-04,UKX,2380.500000,2396.399902,2352.100098,2362.199951,2362.199951,0,-0.008305
1992-09-07,UKX,2358.300049,2385.699951,2358.300049,2372.199951,2372.199951,0,0.004224
1992-09-08,UKX,2378.399902,2389.100098,2336.800049,2337.699951,2337.699951,0,-0.014650
1992-09-09,UKX,2322.800049,2335.399902,2321.600098,2327.500000,2327.500000,0,-0.004373
1992-09-10,UKX,2333.899902,2343.500000,2331.199951,2340.600098,2340.600098,0,0.005613
1992-09-11,UKX,2357.500000,2373.399902,2346.500000,2370.899902,2370.899902,0,0.012862
1992-09-14,UKX,2470.399902,2470.399902,2407.000000,2422.100098,2422.100098,0,0.021365
1992-09-15,UKX,2416.000000,2416.100098,2367.100098,2370.000000,2370.000000,0,-0.021745
1992-09-16,UKX,2341.800049,2378.300049,2291.300049,2378.300049,2378.300049,0,0.003496
1992-09-17,UKX,2485.100098,2487.699951,2404.100098,2483.899902,2483.899902,0,0.043444
1992-09-18,UKX,2483.399902,2577.699951,2483.199951,2567.000000,2567.000000,0,0.032908
1992-09-21,UKX,2551.899902,2611.199951,2551.899902,2560.100098,2560.100098,0,-0.002692
1992-09-22,UKX,2545.699951,2598.399902,2545.199951,2586.000000,2586.000000,0,0.010066
1992-09-23,UKX,2579.300049,2603.899902,2567.800049,2580.500000,2580.500000,0,-0.002129
1992-09-24,UKX,2584.399902,2621.199951,2584.399902,2621.199951,2621.199951,0,0.015649
1992-09-25,UKX,2656.800049,2657.300049,2601.000000,2601.000000,2601.000000,0,-0.007736
1992-09-28,UKX,2573.500000,2582.899902,2559.899902,2560.000000,2560.000000,0,-0.015889
1992-09-29,UKX,2557.699951,2568.600098,2531.500000,2565.500000,2565.500000,0,0.002146
1992-09-30,UKX,2557.100098,2562.199951,2543.399902,2553.000000,2553.000000,0,-0.004884
1992-10-01,UKX,2558.399902,2587.300049,2552.699951,2572.300049,2572.300049,0,0.007531
1992-10-02,UKX,2569.199951,2585.000000,2544.899902,2549.699951,2549.699951,0,-0.008825
1992-10-05,UKX,2524.399902,2524.399902,2446.100098,2446.300049,2446.300049,0,-0.041399
1992-10-06,UKX,2484.699951,2488.399902,2467.600098,2488.399902,2488.399902,0,0.017063
1992-10-07,UKX,2512.500000,2526.899902,2500.399902,2517.100098,2517.100098,0,0.011468
1992-10-08,UKX,2522.899902,2547.300049,2521.899902,2538.800049,2538.800049,0,0.008584
1992-10-09,UKX,2549.899902,2566.800049,2541.000000,2541.199951,2541.199951,0,0.000945
1992-10-12,UKX,2535.600098,2558.899902,2530.500000,2557.199951,2557.199951,0,0.006276
1992-10-13,UKX,2567.199951,2587.699951,2549.500000,2584.699951,2584.699951,0,0.010697
1992-10-14,UKX,2583.600098,2586.800049,2562.899902,2574.699951,2574.699951,0,-0.003876
1992-10-15,UKX,2552.300049,2558.000000,2536.600098,2546.600098,2546.600098,0,-0.010974
1992-10-16,UKX,2544.399902,2588.000000,2536.100098,2563.899902,2563.899902,0,0.006770
1992-10-19,UKX,2555.300049,2563.199951,2542.800049,2562.199951,2562.199951,0,-0.000663
1992-10-20,UKX,2574.300049,2617.500000,2574.300049,2617.000000,2617.000000,0,0.021162
1992-10-21,UKX,2636.800049,2660.800049,2636.800049,2645.699951,2645.699951,0,0.010907
1992-10-22,UKX,2642.800049,2681.899902,2642.300049,2658.100098,2658.100098,0,0.004676
1992-10-23,UKX,2643.199951,2677.000000,2639.899902,2669.699951,2669.699951,0,0.004354
1992-10-26,UKX,2670.399902,2675.000000,2656.500000,2661.600098,2661.600098,0,-0.003039
1992-10-27,UKX,2672.600098,2678.000000,2640.899902,2669.800049,2669.800049,0,0.003076
1992-10-28,UKX,2666.300049,2666.300049,2643.500000,2650.399902,2650.399902,0,-0.007293
1992-10-29,UKX,2650.000000,2660.500000,2628.199951,2642.300049,2642.300049,0,-0.003061
1992-10-30,UKX,2649.600098,2660.600098,2648.000000,2658.300049,2658.300049,0,0.006037
1992-11-02,UKX,2657.100098,2687.800049,2649.100098,2687.800049,2687.800049,0,0.011036
1992-11-03,UKX,2712.699951,2713.399902,2697.699951,2705.600098,2705.600098,0,0.006601
1992-11-04,UKX,2704.399902,2710.199951,2691.600098,2691.699951,2691.699951,0,-0.005151
1992-11-05,UKX,2682.699951,2713.300049,2681.399902,2711.100098,2711.100098,0,0.007182
