Date,Symbol,NBars1min,RV_1min,BPV_1min,NBars_1min,RV_5min,BPV_5min,NBars_5min,RV_10min,BPV_10min,NBars_10min,RV_15min,BPV_15min,NBars_15min,RV_30min,BPV_30min,NBars_30min,RVol_5min,LogRV_5min,Open_sess,Close_sess,High_sess,Low_sess,CloseToClose_LogRet,Overnight_LogRet
2024-12-23,NDX,390,0.0000962057,0.0001001239,390,0.0000666879,0.0000700776,78,0.0000867047,0.0000792823,39,0.0000388454,0.0000280112,26,0.0000514750,0.0000392872,13,0.0081662636,-9.6154876105,21349.6310000000,21489.4080000000,21511.8750000000,21217.0430000000,0.0089439860,0.0024182796
2024-12-24,NDX,224,0.0000225833,0.0000214806,224,0.0000194583,0.0000208675,45,0.0000199106,0.0000134095,23,0.0000222825,0.0000169623,15,0.0000109955,0.0000128545,8,0.0044111592,-10.8472355377,21565.5760000000,21799.5860000000,21802.6650000000,21539.8190000000,0.0143308162,0.0035381771
2024-12-26,NDX,390,0.0000424468,0.0000437106,390,0.0000553255,0.0000539883,78,0.0000288305,0.0000229386,39,0.0000256589,0.0000209953,26,0.0000186835,0.0000136913,13,0.0074381118,-9.8022764941,21716.6190000000,21771.0420000000,21841.0210000000,21632.8540000000,-0.0013102407,-0.0038131588
2024-12-27,NDX,390,0.0001186070,0.0001173587,390,0.0001259021,0.0001044454,78,0.0001044934,0.0000902373,39,0.0001237819,0.0001059128,26,0.0001081945,0.0000919468,13,0.0112206101,-8.9800060069,21617.8650000000,21480.5530000000,21633.5200000000,21278.4190000000,-0.0134327239,-0.0070606820
2024-12-30,NDX,390,0.0001090748,0.0001008118,390,0.0000878438,0.0000836152,78,0.0000708682,0.0000594965,39,0.0000826766,0.0000715903,26,0.0000603179,0.0000625460,13,0.0093725040,-9.3399499592,21188.1860000000,21194.0190000000,21353.2760000000,21039.0530000000,-0.0134289950,-0.0137042520
2024-12-31,NDX,390,0.0001160023,0.0001105608,390,0.0001388365,0.0001285840,78,0.0001369555,0.0001021973,39,0.0001184149,0.0001357483,26,0.0000882738,0.0000846303,13,0.0117828903,-8.8822135525,21241.9090000000,21014.1990000000,21273.7200000000,20974.4200000000,-0.0085206671,0.0022570507
2025-01-02,NDX,390,0.0001999060,0.0002050419,390,0.0002659755,0.0002943468,78,0.0002274600,0.0002429606,39,0.0002665407,0.0001890272,26,0.0001345510,0.0001022856,13,0.0163087560,-8.2321062705,21142.2100000000,20972.8420000000,21242.1750000000,20783.7870000000,-0.0019699894,0.0060731640
2025-01-03,NDX,390,0.0000798932,0.0000751245,390,0.0000706631,0.0000598787,78,0.0000463367,0.0000415480,39,0.0000339269,0.0000326913,26,0.0000252458,0.0000291804,13,0.0084061359,-9.5575867424,21101.4200000000,21310.3750000000,21360.5970000000,21063.6200000000,0.0159656807,0.0061119741
2025-01-06,NDX,390,0.0000611170,0.0000638582,390,0.0000421878,0.0000413273,78,0.0000485464,0.0000402159,39,0.0000321241,0.0000298276,26,0.0000448253,0.0000333673,13,0.0064952105,-10.0733804291,21536.4990000000,21560.3890000000,21702.4990000000,21455.5640000000,0.0116637452,0.0105550804
2025-01-07,NDX,390,0.0001269628,0.0001247622,390,0.0001351528,0.0001360502,78,0.0001759155,0.0001048865,39,0.0001549014,0.0001404404,26,0.0001180526,0.0000677055,13,0.0116255218,-8.9091048904,21605.1320000000,21175.6970000000,21617.8530000000,21096.1100000000,-0.0180036324,0.0020730905
