Date,OriginDate,xi,beta,u,n_exceed,n_hist,converged,sigma,mu
2017-02-27,2017-02-24,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004318609562,0.00021797621896185553
2017-02-28,2017-02-27,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004287058799,0.00023039659698595276
2017-03-01,2017-02-28,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004395409561,0.0003245510139414532
2017-03-02,2017-03-01,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004344759713,-7.822919007932812e-05
2017-03-03,2017-03-02,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004859472341,0.0004271921779064377
2017-03-06,2017-03-03,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004785052077,0.0002614520041734694
2017-03-07,2017-03-06,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.00491170711,0.0003598013396507692
2017-03-08,2017-03-07,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004997311755,0.000350320713995704
2017-03-09,2017-03-08,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.005017924345,0.00033393603646881924
2017-03-10,2017-03-09,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004932063909,0.00025376806916188425
2017-03-13,2017-03-10,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.00485236921,0.00018977289139008625
2017-03-14,2017-03-13,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004778468179,0.0002650153111421055
2017-03-15,2017-03-14,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004917458111,0.0003624540412139783
2017-03-16,2017-03-15,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004838820036,5.791205336109877e-05
2017-03-17,2017-03-16,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004810414541,0.0003168241657921251
2017-03-20,2017-03-17,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004781534992,0.0003086978809723577
2017-03-21,2017-03-20,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.004797742572,0.0003267953122416418
2017-03-22,2017-03-21,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.006853150826,0.0005988444275168495
2017-03-23,2017-03-22,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.006649091509,0.00022549407277207972
2017-03-24,2017-03-23,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.006476392427,0.0003020913324004622
2017-03-27,2017-03-24,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.006310599224,0.00029646836703041066
2017-03-28,2017-03-27,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.006160476889,0.00030103351759672853
2017-03-29,2017-03-28,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.005998562461,8.686253346636141e-05
2017-03-30,2017-03-29,0.15392116583675966,0.520297943623401,1.7233694533018962,343,6843,True,0.005846863156,0.00024636114191678785
2017-03-31,2017-03-30,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005691972098,0.00018844588222404444
2017-04-03,2017-03-31,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005639946153,0.0003273755012552799
2017-04-04,2017-04-03,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005564028601,0.00031093128036831577
2017-04-05,2017-04-04,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005440956475,0.00025194592888862916
2017-04-06,2017-04-05,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005476884868,0.0003488490808006596
2017-04-07,2017-04-06,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005359564645,0.00021530745574587992
2017-04-10,2017-04-07,0.14932065517926668,0.5251529000465108,1.7217964431081563,344,6864,True,0.005265450726,0.0002890812227139654
